Activity Type, User ID, RM ID, User OS, Viewing App, User Groups,Shared Date, Shared Time, Title of Content, Share Channel, Viewed, Time Spent in Seconds, Last Activity Date, Last Activity Time
VIEW,228993,,MAC_OS_X,CHROME,,,,Account Set-up,,1,15,21-Apr-2017,1:04:08
VIEW,228993,,MAC_OS_X,CHROME,,,,How to Create a Student Link,,1,5,21-Apr-2017,1:03:59
VIEW,228993,,MAC_OS_X,CHROME,,,,Answers to Frequently Asked Questions,,1,5,21-Apr-2017,1:03:41
VIEW,228993,,MAC_OS_X,CHROME,,,,Faculty Guide - TW Learning Portal,,1,10,21-Apr-2017,1:00:59
VIEW,228993,,MAC_OS_X,CHROME,,,,Faculty Guide - TW Learning Portal,,1,120,21-Apr-2017,0:52:11
VIEW,228993,,MAC_OS_X,CHROME,,,,Answers to Frequently Asked Questions,,1,5,21-Apr-2017,0:51:51
VIEW,228993,,MAC_OS_X,CHROME,,,,Support - Contact Information,,1,5,21-Apr-2017,0:51:37
VIEW,228993,,MAC_OS_X,CHROME,,,,Browser Quick Tips,,1,5,21-Apr-2017,0:51:26
VIEW,228993,,MAC_OS_X,CHROME,,,,Account Set-up,,1,10,21-Apr-2017,0:51:11
VIEW,228993,,MAC_OS_X,CHROME,,,,Voucher Code Redemption Process,,1,20,21-Apr-2017,0:50:34
SHARE,1911028,197521,,,Client Solutions,20-Apr-2017,20:49:37,Capella Environment Samplings + Business Simulations,WEB,1,1070,20-Apr-2017,21:11:00
VIEW,1911028,,MAC_OS_X,CHROME,,,,Introduction to Programming with Java,,1,525,20-Apr-2017,21:01:54
VIEW,1911028,,MAC_OS_X,CHROME,,,,Introduction to Programming with Java,,1,545,20-Apr-2017,20:49:54
VIEW,4931956,,WINDOWS_7,CHROME,,,,9. Resumes and Cover Letters - PLAY,,1,2965,20-Apr-2017,11:00:19
VIEW,4931956,,WINDOWS_7,CHROME,,,,8. Presentation Delivery - RATE (1-10),,1,10,20-Apr-2017,10:59:11
SHARE,4369833,2978304,,,Red River College,26-Jan-2017,2:54:41,RRC_EALN-1009 (1) Communication for Business and Finance,WEB,1,10016,19-Apr-2017,11:09:00
VIEW,4369833,,WINDOWS_10,CHROME,,,,9. Resumes and Cover Letters - SUBMIT,,1,10,19-Apr-2017,11:08:05
VIEW,4369833,,WINDOWS_10,CHROME,,,,9. Resumes and Cover Letters - PLAY,,1,445,19-Apr-2017,11:00:24
VIEW,4369833,,WINDOWS_10,CHROME,,,,10. Interviewing - SUBMIT,,1,10,19-Apr-2017,10:59:17
VIEW,4932048,,WINDOWS_10,EDGE14,,,,10. Interviewing - SUBMIT,,1,45,19-Apr-2017,10:48:58
VIEW,4369833,,WINDOWS_10,CHROME,,,,10. Interviewing - PLAY,,1,780,19-Apr-2017,10:45:55
VIEW,4369833,,WINDOWS_10,CHROME,,,,9. Accounting - SUBMIT,,1,10,19-Apr-2017,10:40:12
VIEW,4369833,,WINDOWS_10,CHROME,,,,9. Accounting - PLAY,,1,280,19-Apr-2017,10:21:23
VIEW,4369833,,WINDOWS_10,CHROME,,,,4. Small Business and Entrepreneurship - SUBMIT,,1,10,19-Apr-2017,10:19:50
VIEW,4369833,,WINDOWS_10,CHROME,,,,4. Small Business and Entrepreneurship - PLAY,,1,275,19-Apr-2017,10:14:52
SHARE,4369864,2978304,,,Red River College,26-Jan-2017,2:54:55,RRC_EALN-1009 (1) Communication for Business and Finance,WEB,1,17345,19-Apr-2017,10:05:00
VIEW,4369864,,MAC_OS_X,CHROME,,,,9. Resumes and Cover Letters - PLAY,,1,40,19-Apr-2017,10:04:24
VIEW,4369864,,MAC_OS_X,CHROME,,,,9. Resumes and Cover Letters - SUBMIT,,1,15,19-Apr-2017,10:03:54
VIEW,4369864,,MAC_OS_X,CHROME,,,,5. Persuasion - PLAY,,1,125,19-Apr-2017,9:57:09
VIEW,4369864,,MAC_OS_X,CHROME,,,,9. Resumes and Cover Letters - SUBMIT,,1,5,19-Apr-2017,9:56:40
VIEW,4369864,,MAC_OS_X,CHROME,,,,10. Interviewing - SUBMIT,,1,25,19-Apr-2017,9:41:06
SHARE,1859259,228993,,,Client Solutions,19-Apr-2017,9:31:40,MDC Business Simulations,WEB,0,0,19-Apr-2017,9:31:40
VIEW,4369864,,MAC_OS_X,CHROME,,,,10. Interviewing - PLAY,,1,690,19-Apr-2017,9:29:22
VIEW,4369864,,MAC_OS_X,CHROME,,,,9. Resumes and Cover Letters - PLAY,,1,425,19-Apr-2017,9:20:40
VIEW,4369864,,MAC_OS_X,CHROME,,,,9. Accounting - SUBMIT,,1,35,19-Apr-2017,9:18:51
VIEW,4369864,,MAC_OS_X,CHROME,,,,9. Accounting - PLAY,,1,1200,19-Apr-2017,9:00:03
VIEW,4369864,,MAC_OS_X,CHROME,,,,9. Accounting - PLAY,,1,180,19-Apr-2017,8:57:01
SHARE,4932006,2978304,,,Red River College,7-Mar-2017,19:48:51,RRC_EALN-1009 (1) Communication for Business and Finance,WEB,1,19200,19-Apr-2017,8:08:00
VIEW,4932006,,WINDOWS_7,CHROME,,,,9. Accounting - PLAY,,1,25,19-Apr-2017,8:07:10
VIEW,4932006,,WINDOWS_7,CHROME,,,,5. Management Basics - RATE (1-10),,1,15,19-Apr-2017,8:04:59
VIEW,4932048,,WINDOWS_10,EDGE14,,,,10. Interviewing - PLAY,,1,1170,19-Apr-2017,8:04:20
VIEW,4932006,,WINDOWS_7,CHROME,,,,5. Management Basics - SUBMIT,,1,15,19-Apr-2017,8:02:38
VIEW,4932006,,WINDOWS_7,CHROME,,,,5. Management Basics - PLAY,,1,135,19-Apr-2017,8:00:03
VIEW,4932006,,WINDOWS_7,CHROME,,,,5. Management Basics - PLAY,,1,2975,19-Apr-2017,7:09:37
VIEW,4932048,,WINDOWS_10,EDGE14,,,,10. Interviewing - PLAY,,1,160,19-Apr-2017,5:46:10
SHARE,5254340,2978304,,,Red River College,18-Apr-2017,22:40:10,RRC_EALN-1009 (1) Communication for Business and Finance,WEB,1,1265,18-Apr-2017,23:20:00
VIEW,5254340,,WINDOWS_81,CHROME,,,,9. Accounting - PLAY,,1,30,18-Apr-2017,23:18:44
VIEW,5254340,,WINDOWS_81,CHROME,,,,9. Accounting - SUBMIT,,1,5,18-Apr-2017,23:18:27
VIEW,5254340,,WINDOWS_81,CHROME,,,,2. International Business - SUBMIT,,1,30,18-Apr-2017,23:16:07
VIEW,4369833,,WINDOWS_81,CHROME,,,,4. Small Business and Entrepreneurship - PLAY,,1,580,18-Apr-2017,23:12:14
VIEW,4369833,,WINDOWS_81,CHROME,,,,3. Ethics and Social Responsibility - SUBMIT,,1,10,18-Apr-2017,23:11:30
SHARE,4379907,2978304,,,Red River College,28-Jan-2017,10:34:33,RRC_EALN-1009 (1) Communication for Business and Finance,WEB,1,15727,18-Apr-2017,23:09:00
VIEW,4379907,,WINDOWS_81,CHROME,,,,4. Small Business and Entrepreneurship - SUBMIT,,1,5,18-Apr-2017,23:08:46
VIEW,4369833,,WINDOWS_81,CHROME,,,,10. Finance - SUBMIT,,1,15,18-Apr-2017,23:04:59
VIEW,5254340,,WINDOWS_81,CHROME,,,,2. International Business - PLAY,,1,950,18-Apr-2017,23:00:02
VIEW,5254340,,WINDOWS_81,CHROME,,,,2. International Business - PLAY,,1,240,18-Apr-2017,22:56:02
VIEW,5254340,,WINDOWS_81,CHROME,,,,9. Resumes and Cover Letters - SUBMIT,,1,5,18-Apr-2017,22:53:18
SHARE,4369839,2978304,,,Red River College,26-Jan-2017,2:54:42,RRC_EALN-1009 (1) Communication for Business and Finance,WEB,1,34621,18-Apr-2017,22:53:00
VIEW,4379907,,WINDOWS_81,CHROME,,,,5. Management Basics - SUBMIT,,1,15,18-Apr-2017,22:52:02
VIEW,4369839,,WINDOWS_81,CHROME,,,,4. Small Business and Entrepreneurship - SUBMIT,,1,15,18-Apr-2017,22:51:51
VIEW,4369839,,WINDOWS_81,CHROME,,,,5. Persuasion - SUBMIT,,1,15,18-Apr-2017,22:50:48
VIEW,4379907,,WINDOWS_81,CHROME,,,,4. Small Business and Entrepreneurship - SUBMIT,,1,35,18-Apr-2017,22:50:21
VIEW,4369833,,WINDOWS_81,CHROME,,,,9. Accounting - SUBMIT,,1,5,18-Apr-2017,22:49:49
VIEW,5254340,,WINDOWS_81,CHROME,,,,9. Accounting - SUBMIT,,1,5,18-Apr-2017,22:48:26
VIEW,4379907,,WINDOWS_81,CHROME,,,,5. Persuasion - SUBMIT,,1,50,18-Apr-2017,22:47:48
VIEW,4369905,,WINDOWS_81,CHROME,,,,4. Small Business and Entrepreneurship - SUBMIT,,1,10,18-Apr-2017,22:41:44
VIEW,4369833,,WINDOWS_81,CHROME,,,,5. Management Basics - SUBMIT,,1,15,18-Apr-2017,22:39:53
VIEW,4369905,,WINDOWS_81,CHROME,,,,10. Interviewing - SUBMIT,,1,5,18-Apr-2017,22:39:36
VIEW,4369833,,WINDOWS_81,CHROME,,,,10. Interviewing - SUBMIT,,1,5,18-Apr-2017,22:39:23
VIEW,4369833,,WINDOWS_81,CHROME,,,,2. International Business - SUBMIT,,1,15,18-Apr-2017,22:35:49
VIEW,5220703,,WINDOWS_10,CHROME,,,,Cross Platform Mobile Application Development (in QA testing stage),,1,1065,18-Apr-2017,6:05:12
SHARE,4369911,2978304,,,Red River College,26-Jan-2017,2:56:29,RRC_EALN-1009 (1) Communication for Business and Finance,WEB,1,31134,18-Apr-2017,3:16:00
VIEW,4369911,,WINDOWS_10,CHROME,,,,2. Meeting Success - RATE (1-10),,1,10,18-Apr-2017,3:14:46
VIEW,4369911,,WINDOWS_10,CHROME,,,,2. Meeting Success - SUBMIT,,1,20,18-Apr-2017,3:14:16
VIEW,4369911,,WINDOWS_10,CHROME,,,,1. Planning and Writing - RATE (1-10),,1,20,18-Apr-2017,2:14:43
VIEW,4369911,,WINDOWS_10,CHROME,,,,1. Planning and Writing - SUBMIT,,1,20,18-Apr-2017,2:13:32
VIEW,4369911,,WINDOWS_10,CHROME,,,,1. Planning and Writing - PLAY,,1,380,17-Apr-2017,23:21:29
VIEW,4369911,,WINDOWS_10,CHROME,,,,3. Ethics and Social Responsibility - SUBMIT,,1,10,17-Apr-2017,23:20:24
VIEW,4369911,,WINDOWS_10,CHROME,,,,7. Negative Messages - RATE (1-10),,1,25,17-Apr-2017,23:18:51
VIEW,4369911,,WINDOWS_10,CHROME,,,,7. Negative Messages - SUBMIT,,1,15,17-Apr-2017,23:18:05
VIEW,4369911,,WINDOWS_10,CHROME,,,,6. Routine and Positive Messages - PLAY,,1,15,17-Apr-2017,23:13:52
VIEW,4369911,,WINDOWS_10,CHROME,,,,7. Negative Messages - PLAY,,1,10,17-Apr-2017,23:12:00
VIEW,4369911,,WINDOWS_10,CHROME,,,,6. Routine and Positive Messages - RATE (1-10),,1,10,17-Apr-2017,23:11:00
VIEW,4369911,,WINDOWS_10,CHROME,,,,6. Routine and Positive Messages - SUBMIT,,1,25,17-Apr-2017,23:09:51
VIEW,5213743,,WINDOWS_7,IE11,,,,Gamification Demo,,1,110,17-Apr-2017,18:38:10
VIEW,5213743,,WINDOWS_7,IE11,,,,Gamification Demo,,1,50,17-Apr-2017,5:10:26
VIEW,5213743,,WINDOWS_7,IE11,,,,Account Credentials,,1,10,17-Apr-2017,5:10:13
VIEW,5213743,,WINDOWS_7,IE11,,,,Account Credentials,,1,35,17-Apr-2017,4:38:22
VIEW,5213743,,WINDOWS_7,IE11,,,,Gamification Demo,,1,60,17-Apr-2017,4:37:56
VIEW,4932020,,WINDOWS_XP,CHROME49,,,,10. Interviewing - RATE (1-10),,1,35,17-Apr-2017,2:10:04
VIEW,4932020,,WINDOWS_XP,CHROME49,,,,10. Interviewing - SUBMIT,,1,65,17-Apr-2017,2:06:48
VIEW,4932020,,WINDOWS_XP,CHROME49,,,,10. Interviewing - PLAY,,1,375,17-Apr-2017,2:00:04
VIEW,4932020,,,,,,,10. Interviewing - PLAY,,1,0,17-Apr-2017,1:59:59
VIEW,5220703,,WINDOWS_10,CHROME,,,,Cross Platform Mobile Application Development (in QA testing stage),,1,525,17-Apr-2017,1:28:30
VIEW,4932020,,WINDOWS_XP,CHROME49,,,,10. Interviewing - PLAY,,1,3595,17-Apr-2017,1:00:04
VIEW,4932020,,,,,,,10. Interviewing - PLAY,,1,0,17-Apr-2017,0:59:59
VIEW,4932020,,WINDOWS_XP,CHROME49,,,,10. Interviewing - PLAY,,1,2020,17-Apr-2017,0:26:18
VIEW,5211270,,MAC_OS_X,SAFARI,,,,10. Interviewing - RATE (1-10),,1,5,16-Apr-2017,23:47:32
VIEW,5211270,,MAC_OS_X,SAFARI,,,,10. Interviewing - SUBMIT,,1,10,16-Apr-2017,23:47:13
VIEW,5211270,,MAC_OS_X,SAFARI,,,,10. Interviewing - PLAY,,1,40,16-Apr-2017,23:00:34
VIEW,5220703,,WINDOWS_10,CHROME,,,,Cross Platform Mobile Application Development (in QA testing stage),,1,2095,16-Apr-2017,21:01:52
SHARE,5227146,197521,,,Client Solutions,14-Apr-2017,21:16:41,Capella Environment Samplings + Business Simulations,WEB,0,0,14-Apr-2017,21:16:41
VIEW,5220703,,WINDOWS_10,CHROME,,,,Cross Platform Mobile Application Development (in QA testing stage),,1,75,14-Apr-2017,6:12:21
VIEW,4369845,,WINDOWS_10,CHROME,,,,4. Small Business and Entrepreneurship - SUBMIT,,1,20,13-Apr-2017,6:27:39
VIEW,4369845,,WINDOWS_10,CHROME,,,,4. Small Business and Entrepreneurship - PLAY,,1,1305,13-Apr-2017,6:05:20
VIEW,4369845,,WINDOWS_10,CHROME,,,,5. Management Basics - SUBMIT,,1,45,13-Apr-2017,6:03:39
VIEW,4369845,,WINDOWS_10,CHROME,,,,5. Management Basics - PLAY,,1,150,13-Apr-2017,6:00:02
VIEW,4369845,,WINDOWS_10,CHROME,,,,5. Management Basics - PLAY,,1,185,13-Apr-2017,5:56:57
VIEW,5200795,,WINDOWS_7,IE11,,,,Introduction to Programming with Java,,1,635,13-Apr-2017,3:01:34
SHARE,2118564,346016,,,,14-Apr-2016,7:24:29,Business Communication for GKnowles,WEB,1,19182,13-Apr-2017,0:55:00
VIEW,5200795,,WINDOWS_7,IE11,,,,Cross Platform Mobile Application Development (in QA testing stage),,1,140,13-Apr-2017,0:15:48
VIEW,5200795,,WINDOWS_7,IE11,,,,Introduction to Programming with Java,,1,105,13-Apr-2017,0:10:57
VIEW,5200795,,WINDOWS_7,IE11,,,,ANLT5010: Foundations in Analytics,,1,95,13-Apr-2017,0:09:11
VIEW,5200795,,WINDOWS_7,IE11,,,,Identifying and Managing Risk - with new frameset,,1,35,13-Apr-2017,0:04:46
VIEW,2118564,,WINDOWS_7,CHROME49,,,,2 Meeting Success,,1,3285,13-Apr-2017,0:00:00
VIEW,2118564,,WINDOWS_7,CHROME49,,,,2 Meeting Success,,1,2000,12-Apr-2017,23:26:40
SHARE,4014757,3322140,,,,5-Jan-2017,0:16:50,Westwood_Games&Society_Davis,WEB,1,54023,12-Apr-2017,20:18:00
VIEW,4014757,,WINDOWS_81,CHROME,,,,PLAY - Using Research to Create a Document,,1,215,12-Apr-2017,20:13:38
SHARE,4369793,2978304,,,Red River College,26-Jan-2017,2:53:29,RRC_EALN-1009 (1) Communication for Business and Finance,WEB,1,17141,12-Apr-2017,11:28:00
VIEW,4369793,,WINDOWS_10,CHROME49,,,,10. Interviewing - SUBMIT,,1,35,12-Apr-2017,11:25:41
VIEW,4369793,,WINDOWS_81,CHROME,,,,10. Interviewing - SUBMIT,,1,20,11-Apr-2017,22:32:56
VIEW,2118564,,WINDOWS_7,CHROME49,,,,2 Meeting Success,,1,1665,11-Apr-2017,17:24:12
SHARE,2118564,346016,,,,5-Apr-2016,1:57:58,Business Communication - Complete,WEB,1,4300,11-Apr-2017,17:21:00
VIEW,2118564,,WINDOWS_7,CHROME49,,,,2 Meeting Success,,1,10,11-Apr-2017,17:20:28
VIEW,4932048,,WINDOWS_10,EDGE14,,,,5. Management Basics - SUBMIT,,1,35,11-Apr-2017,8:27:12
VIEW,4932048,,WINDOWS_10,EDGE14,,,,5. Management Basics - PLAY,,1,1610,11-Apr-2017,8:00:00
VIEW,4932048,,WINDOWS_10,EDGE14,,,,5. Management Basics - PLAY,,1,295,11-Apr-2017,7:53:16
SHARE,4369826,2978304,,,Red River College,26-Jan-2017,2:54:40,RRC_EALN-1009 (1) Communication for Business and Finance,WEB,1,15576,11-Apr-2017,6:36:00
VIEW,4369826,,WINDOWS_10,FIREFOX,,,,10. Interviewing - RATE (1-10),,1,5,11-Apr-2017,6:35:13
VIEW,4369826,,WINDOWS_10,FIREFOX,,,,10. Interviewing - SUBMIT,,1,15,11-Apr-2017,6:34:52
VIEW,4369826,,WINDOWS_10,FIREFOX,,,,10. Interviewing - PLAY,,1,140,11-Apr-2017,6:03:50
VIEW,4932048,,WINDOWS_10,EDGE14,,,,5. Management Basics - PLAY,,1,905,11-Apr-2017,4:00:00
VIEW,4932048,,WINDOWS_10,EDGE14,,,,5. Management Basics - PLAY,,1,1420,11-Apr-2017,3:36:20
VIEW,4932048,,WINDOWS_10,EDGE14,,,,5. Management Basics - SUBMIT,,1,5,11-Apr-2017,3:35:38
SHARE,589809,229551,,,"Cengage,Advanced,stage 1,Toolwire Sales",6-Apr-2017,3:34:08,Cognizant - OCM Gamification Demo,WEB,1,2245,11-Apr-2017,1:07:00
VIEW,589809,,MAC_OS_X,CHROME,,,,Gamification Demo,,1,10,11-Apr-2017,1:06:32
VIEW,5213743,,WINDOWS_7,IE11,,,,Gamification Demo,,1,25,11-Apr-2017,0:48:53
VIEW,5213743,,WINDOWS_7,IE11,,,,Account Credentials,,1,50,11-Apr-2017,0:48:01
VIEW,5213743,,WINDOWS_7,IE11,,,,Gamification Demo User Guide,,1,215,11-Apr-2017,0:45:08
VIEW,5213743,,WINDOWS_7,IE11,,,,Toolwire Gamification Platform - White Paper,,1,120,11-Apr-2017,0:41:53
VIEW,5213743,,WINDOWS_7,IE11,,,,Toolwire Gamification Platform Trailer,,1,240,11-Apr-2017,0:36:38
VIEW,589809,,MAC_OS_X,CHROME,,,,Gamification Demo,,1,840,11-Apr-2017,0:36:30
SHARE,5213743,229551,,,"Cengage,Advanced,stage 1,Toolwire Sales",11-Apr-2017,0:26:51,Cognizant - OCM Gamification Demo,WEB,1,2510,11-Apr-2017,0:26:51
SHARE,3371711,228993,,,Client Solutions,19-Oct-2016,21:35:11,MDC Business Simulations,WEB,1,3196,10-Apr-2017,22:54:00
VIEW,3371711,,MAC_OS_X,SAFARI9,,,,Presentation Delivery,,1,145,10-Apr-2017,22:48:58
VIEW,2118564,,WINDOWS_7,CHROME49,,,,2 Meeting Success,,1,1140,10-Apr-2017,21:00:00
SHARE,4369889,2978304,,,Red River College,26-Jan-2017,2:55:55,RRC_EALN-1009 (1) Communication for Business and Finance,WEB,1,46421,10-Apr-2017,20:51:00
VIEW,4369889,,MAC_OS_X,SAFARI,,,,10. Interviewing - RATE (1-10),,1,20,10-Apr-2017,20:50:12
VIEW,4369889,,MAC_OS_X,SAFARI,,,,10. Interviewing - SUBMIT,,1,60,10-Apr-2017,20:49:11
VIEW,4369889,,MAC_OS_X,SAFARI,,,,10. Interviewing - PLAY,,1,1350,10-Apr-2017,20:26:17
VIEW,197521,,WINDOWS_10,CHROME,,,,ANLT5010: Foundations in Analytics,,1,90,10-Apr-2017,20:09:50
VIEW,2118564,,WINDOWS_7,CHROME49,,,,2 Meeting Success,,1,3150,10-Apr-2017,20:07:30
VIEW,5201555,,WINDOWS_7,CHROME,,,,Account Credentials,,1,25,10-Apr-2017,19:18:23
VIEW,5201555,,WINDOWS_7,CHROME,,,,Gamification Demo,,1,260,10-Apr-2017,19:12:29
VIEW,5201555,,WINDOWS_7,CHROME,,,,Gamification Demo,,1,10,10-Apr-2017,18:36:53
VIEW,5201555,,WINDOWS_7,CHROME,,,,Gamification Demo,,1,370,10-Apr-2017,17:06:58
VIEW,5201555,,WINDOWS_7,CHROME,,,,Gamification Demo,,1,1700,10-Apr-2017,16:05:43
VIEW,5201555,,WINDOWS_7,CHROME,,,,Gamification Demo,,1,1115,10-Apr-2017,15:18:25
VIEW,4932020,,WINDOWS_XP,CHROME49,,,,5. Management Basics - RATE (1-10),,1,5,10-Apr-2017,8:30:40
VIEW,4932020,,WINDOWS_XP,FIREFOX34,,,,2. International Business - SUBMIT,,1,5,10-Apr-2017,8:28:14
VIEW,4932020,,WINDOWS_XP,FIREFOX34,,,,5. Management Basics - SUBMIT,,1,30,10-Apr-2017,8:27:31
VIEW,5211270,,MAC_OS_X,SAFARI,,,,5. Management Basics - RATE (1-10),,1,10,10-Apr-2017,8:15:51
VIEW,5211270,,MAC_OS_X,SAFARI,,,,5. Management Basics - SUBMIT,,1,10,10-Apr-2017,8:15:26
VIEW,5211270,,MAC_OS_X,SAFARI,,,,5. Management Basics - PLAY,,1,10,10-Apr-2017,8:00:07
VIEW,5211270,,MAC_OS_X,SAFARI,,,,5. Management Basics - PLAY,,1,10,10-Apr-2017,7:56:53
SHARE,4369818,2978304,,,Red River College,26-Jan-2017,2:54:23,RRC_EALN-1009 (1) Communication for Business and Finance,WEB,1,33042,10-Apr-2017,7:15:00
VIEW,4369818,,MAC_OS_X,CHROME,,,,9. Resumes and Cover Letters - SUBMIT,,1,25,10-Apr-2017,7:14:20
VIEW,589809,,MAC_OS_X,SAFARI,,,,Toolwire Gamification Platform Trailer,,1,60,10-Apr-2017,7:05:51
VIEW,4369818,,MAC_OS_X,CHROME,,,,9. Resumes and Cover Letters - PLAY,,1,820,10-Apr-2017,7:00:00
VIEW,4369818,,MAC_OS_X,CHROME,,,,9. Resumes and Cover Letters - PLAY,,1,1115,10-Apr-2017,6:41:25
VIEW,4369818,,MAC_OS_X,CHROME,,,,10. Interviewing - SUBMIT,,1,45,10-Apr-2017,6:37:27
VIEW,4369818,,MAC_OS_X,CHROME,,,,10. Interviewing - PLAY,,1,1445,10-Apr-2017,6:11:23
SHARE,4369811,2978304,,,Red River College,26-Jan-2017,2:54:12,RRC_EALN-1009 (1) Communication for Business and Finance,WEB,1,24078,10-Apr-2017,3:18:00
VIEW,4369811,,MAC_OS_X,SAFARI,,,,10. Interviewing - RATE (1-10),,1,20,10-Apr-2017,3:16:46
VIEW,4369811,,MAC_OS_X,SAFARI,,,,10. Interviewing - SUBMIT,,1,20,10-Apr-2017,3:16:24
VIEW,4369811,,MAC_OS_X,SAFARI,,,,10. Interviewing - PLAY,,1,5,10-Apr-2017,3:09:02
VIEW,4369811,,MAC_OS_X,SAFARI,,,,10. Interviewing - PLAY,,1,20,10-Apr-2017,2:26:53
SHARE,5211072,229551,,,"Cengage,Advanced,stage 1,Toolwire Sales",10-Apr-2017,1:22:33,SUNY-EmpireState-Planning the Degree,WEB,1,3045,10-Apr-2017,2:17:00
VIEW,5211072,,MAC_OS_X,SAFARI,,,,Instructions - Save and submit.docx,,1,15,10-Apr-2017,2:16:15
VIEW,5211072,,MAC_OS_X,SAFARI,,,,PLAY - Interviewing: The Hot Seat,,1,865,10-Apr-2017,2:00:00
VIEW,5211072,,MAC_OS_X,SAFARI,,,,PLAY - Interviewing: The Hot Seat,,1,435,10-Apr-2017,1:52:44
VIEW,5211072,,MAC_OS_X,SAFARI,,,,PLAY - Resumes and Cover Letters: Hire Me,,1,1625,10-Apr-2017,1:24:55
VIEW,5211072,,MAC_OS_X,SAFARI,,,,Overview Video (3:32),,1,85,10-Apr-2017,1:23:09
VIEW,5211072,,MAC_OS_X,SAFARI,,,,Getting Started.docx,,1,20,10-Apr-2017,1:22:45
SHARE,4369925,2978304,,,Red River College,26-Jan-2017,2:56:50,RRC_EALN-1009 (1) Communication for Business and Finance,WEB,1,28669,9-Apr-2017,22:04:00
VIEW,4369925,,MAC_OS_X,CHROME,,,,9. Resumes and Cover Letters - SUBMIT,,1,15,9-Apr-2017,22:02:49
VIEW,4369925,,MAC_OS_X,CHROME,,,,8. Presentation Delivery - SUBMIT,,1,15,9-Apr-2017,22:00:50
VIEW,4369925,,MAC_OS_X,CHROME,,,,8. Marketing - SUBMIT,,1,5,9-Apr-2017,21:56:13
VIEW,4369925,,MAC_OS_X,CHROME,,,,5. Persuasion - SUBMIT,,1,5,9-Apr-2017,21:55:20
VIEW,4369925,,MAC_OS_X,CHROME,,,,10. Interviewing - RATE (1-10),,1,45,9-Apr-2017,21:53:51
VIEW,4369925,,MAC_OS_X,CHROME,,,,10. Interviewing - SUBMIT,,1,10,9-Apr-2017,21:53:33
VIEW,4369925,,MAC_OS_X,CHROME,,,,10. Interviewing - PLAY,,1,345,9-Apr-2017,21:17:44
SHARE,4369786,2978304,,,Red River College,26-Jan-2017,2:52:43,RRC_EALN-1009 (1) Communication for Business and Finance,WEB,1,16874,9-Apr-2017,8:41:00
VIEW,4369786,,WINDOWS_7,CHROME,,,,5. Persuasion - RATE (1-10),,1,10,9-Apr-2017,8:39:59
VIEW,4369786,,WINDOWS_7,CHROME,,,,5. Persuasion - SUBMIT,,1,10,9-Apr-2017,8:39:48
VIEW,4369786,,WINDOWS_7,CHROME,,,,5. Persuasion - PLAY,,1,1360,9-Apr-2017,8:00:04
VIEW,4369786,,,,,,,5. Persuasion - PLAY,,1,0,9-Apr-2017,7:59:59
VIEW,4369786,,WINDOWS_7,CHROME,,,,5. Persuasion - PLAY,,1,3595,9-Apr-2017,7:00:03
VIEW,4369786,,WINDOWS_7,CHROME,,,,5. Persuasion - PLAY,,1,80,9-Apr-2017,6:58:37
VIEW,4369786,,WINDOWS_7,CHROME,,,,10. Interviewing - RATE (1-10),,1,5,9-Apr-2017,6:58:05
VIEW,4369786,,WINDOWS_7,CHROME,,,,10. Interviewing - SUBMIT,,1,15,9-Apr-2017,6:57:47
VIEW,4369786,,WINDOWS_7,CHROME,,,,10. Interviewing - PLAY,,1,745,9-Apr-2017,6:43:57
VIEW,4369911,,WINDOWS_10,CHROME,,,,4. Small Business and Entrepreneurship - RATE (1-10),,1,10,9-Apr-2017,5:26:15
VIEW,4369911,,WINDOWS_10,CHROME,,,,4. Small Business and Entrepreneurship - SUBMIT,,1,20,9-Apr-2017,5:25:31
VIEW,4369911,,WINDOWS_10,CHROME,,,,4. Small Business and Entrepreneurship - PLAY,,1,1500,9-Apr-2017,5:00:01
VIEW,4369911,,WINDOWS_10,CHROME,,,,4. Small Business and Entrepreneurship - PLAY,,1,355,9-Apr-2017,4:54:06
VIEW,4369911,,WINDOWS_10,CHROME,,,,10. Interviewing - RATE (1-10),,1,10,9-Apr-2017,4:52:38
VIEW,4369911,,WINDOWS_10,CHROME,,,,10. Interviewing - SUBMIT,,1,35,9-Apr-2017,4:51:39
VIEW,4369911,,WINDOWS_10,CHROME,,,,10. Interviewing - PLAY,,1,2150,9-Apr-2017,4:15:09
SHARE,4369882,2978304,,,Red River College,26-Jan-2017,2:55:44,RRC_EALN-1009 (1) Communication for Business and Finance,WEB,1,42451,9-Apr-2017,0:18:00
VIEW,4369882,,WINDOWS_7,CHROME,,,,10. Interviewing - SUBMIT,,1,10,9-Apr-2017,0:17:11
VIEW,4369882,,WINDOWS_7,CHROME,,,,9. Resumes and Cover Letters - SUBMIT,,1,35,9-Apr-2017,0:16:39
VIEW,4369882,,WINDOWS_10,CHROME,,,,10. Interviewing - SUBMIT,,1,10,8-Apr-2017,23:57:27
VIEW,4369882,,WINDOWS_10,CHROME,,,,9. Resumes and Cover Letters - SUBMIT,,1,30,8-Apr-2017,23:55:28
VIEW,589809,,MAC_OS_X,CHROME,,,,Gamification Demo,,1,5,8-Apr-2017,6:15:00
VIEW,589809,,MAC_OS_X,SAFARI,,,,Toolwire Gamification Platform - White Paper,,1,5,8-Apr-2017,5:45:24
